#CNTAS Song Sat Jul 19 01:06:59 2014 
#USER: Song 
#DATE: Sat Jul 19 01:06:59 2014 
#TITLE: FAT Test measurement 
#CMD: scan(axis=om, start=350, step=0.2, end=10, time=5)
#STEPS: om = 0.2  
#ROI: Xmin=1 Xmax=128 Ymin=1 Ymax=128 
#COLLI: ALF1=600 ALF2=60 ALF3=30 ALF4=30
#CELL: A=  3.864 B=  3.864 C=  11.73
#CELL: alpha=90.00 beta=90.00 gamma=90.00
#PVEC1: H1=2.000 K1=0.000 L1=0.000
#PVEC2: H2=0.000 K2=0.000 L2=4.000
#ANGLES:       monok=   17.44       monho=   34.87          om=  350.00 
#ANGLES:        s2th=  -59.32         ath=   17.44      detang=   34.87 
#ANGLES:         sgU=    0.00         sgL=   -0.74       mvfoc=  500.00 
#ANGLES:        mtrX=    0.00        mtrY=   -1.00         mgU=    0.10 
#ANGLES:         mgL=    1.12         s1X=   32.05         s1Y=   32.05 
#ANGLES:         s1L=  142.72         s1U=  142.72         s2X=    9.46 
#ANGLES:         s2Y=    8.49         s2L=   25.00         s2U=   25.00 
#ANGLES:        strX=    0.01        strY=    0.00       antrX=    0.00 
#ANGLES:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ANGLES:      msdist= 2490.10      sadist=  997.65     detdist=  650.00 
#ANGLES:     anShRot=   13.50    anShLift=  150.00 
#ZEROS:       monok=   -0.24       monho=    0.31          om=    0.00 
#ZEROS:        s2th=    0.10         ath=   -0.53      detang=   -0.07 
#ZEROS:         sgU=    0.00         sgL=    0.00       mvfoc=    0.00 
#ZEROS:        mtrX=    0.00        mtrY=    0.00         mgU=    0.00 
#ZEROS:         mgL=    0.00         s1X=    0.00         s1Y=    0.00 
#ZEROS:         s1L=    0.00         s1U=    0.00         s2X=    0.00 
#ZEROS:         s2Y=    0.00         s2L=    0.00         s2U=    0.00 
#ZEROS:        strX=    0.00        strY=    0.00       antrX=    0.00 
#ZEROS:       antrY=    0.00        angL=    0.00        angU=    0.00 
#ZEROS:      msdist=    0.00      sadist=    0.00     detdist=    0.00 
#ZEROS:     anShRot=    0.00    anShLift=    0.00 
#DATA:
#       om        CNT      ROICNT       MON       TIME     2DFNUM    CNT/MON   Err(CNT/MON)
    123.80          5          2     6330.0        5.0     105254      0.000      0.000
    123.60          2          0     6378.0        5.0     105255      0.000      0.000
    123.40          1          1     6298.0        5.0     105256      0.000      0.000
    123.20          3          0     6450.0        5.0     105257      0.000      0.000
    123.00          2          0     6360.0        5.0     105258      0.000      0.000
    122.80          2          0     6261.0        5.0     105259      0.000      0.000
    122.60          1          0     6293.0      5.006     105260      0.000      0.000
    122.40          1          0     6114.0        5.0     105261      0.000      0.000
    122.20          7          1     6238.0        5.0     105262      0.000      0.000
    122.00          4          0     6344.0      5.008     105263      0.000      0.000
    121.80          6          1     6221.0        5.0     105264      0.000      0.000
    121.60          3          0     6367.0      5.008     105265      0.000      0.000
    121.40          5          0     6309.0        5.0     105266      0.000      0.000
    121.20          3          0     6342.0        5.0     105267      0.000      0.000
    121.00          0          0     6197.0        5.0     105268      0.000      0.000
    120.80          1          0     6376.0        5.0     105269      0.000      0.000
    120.60         10          2     6319.0        5.0     105270      0.000      0.000
    120.40          3          1     6301.0        5.0     105271      0.000      0.000
    120.20          5          0     6347.0        5.0     105272      0.000      0.000
    120.00          2          0     6424.0        5.0     105273      0.000      0.000
    119.80          2          0     6267.0        5.0     105274      0.000      0.000
    119.60          3          1     6470.0        5.0     105275      0.000      0.000
    119.40          3          0     6295.0        5.0     105276      0.000      0.000
    119.20          4          1     6389.0        5.0     105277      0.000      0.000
    119.00          7          0     6282.0      5.008     105278      0.000      0.000
    118.80          2          0     6341.0        5.0     105279      0.000      0.000
    118.60          4          0     6413.0        5.0     105280      0.000      0.000
    118.40          2          0     6280.0      5.008     105281      0.000      0.000
    118.20          5          1     6175.0        5.0     105282      0.000      0.000
    118.00          2          0     6178.0        5.0     105283      0.000      0.000
    117.80          4          0     6259.0        5.0     105284      0.000      0.000
    117.60          7          2     6358.0        5.0     105285      0.000      0.000
    117.40          3          0     6373.0        5.0     105286      0.000      0.000
    117.20          3          1     6344.0        5.0     105287      0.000      0.000
    117.00          1          0     6341.0        5.0     105288      0.000      0.000
    116.80          3          0     6325.0        5.0     105289      0.000      0.000
    116.60          3          1     6305.0        5.0     105290      0.000      0.000
    116.40          0          0     6399.0        5.0     105291      0.000      0.000
    116.20          5          0     6275.0        5.0     105292      0.000      0.000
    116.00          5          1     6272.0        5.0     105293      0.000      0.000
    115.80          3          0     6268.0        5.0     105294      0.000      0.000
    115.60          2          0     6368.0        5.0     105295      0.000      0.000
    115.40          2          1     6402.0        5.0     105296      0.000      0.000
    115.20          3          0     6289.0        5.0     105297      0.000      0.000
    115.00          1          0     6322.0        5.0     105298      0.000      0.000
    114.80          5          1     6327.0        5.0     105299      0.000      0.000
    114.60          4          2     6335.0        5.0     105300      0.000      0.000
    114.40          3          1     6216.0        5.0     105301      0.000      0.000
    114.20          3          0     6170.0        5.0     105302      0.000      0.000
    114.00          5          0     6412.0        5.0     105303      0.000      0.000
    113.80          1          0     6323.0        5.0     105304      0.000      0.000
    113.60          3          1     6295.0        5.0     105305      0.000      0.000
    113.40          2          0     6349.0        5.0     105306      0.000      0.000
    113.20          1          0     6227.0        5.0     105307      0.000      0.000
    113.00          3          1     6237.0        5.0     105308      0.000      0.000
    112.80          0          0     6311.0        5.0     105309      0.000      0.000
    112.60          2          0     6222.0      5.007     105310      0.000      0.000
    112.40          4          1     6446.0        5.0     105311      0.000      0.000
    112.20          5          0     6227.0        5.0     105312      0.000      0.000
    112.00          4          0     6140.0        5.0     105313      0.000      0.000
    111.80          4          1     6291.0        5.0     105314      0.000      0.000
    111.60          6          0     6288.0        5.0     105315      0.000      0.000
    111.40          2          2     6360.0        5.0     105316      0.000      0.000
    111.20          2          1     6256.0        5.0     105317      0.000      0.000
    111.00          4          2     6301.0        5.0     105318      0.000      0.000
    110.80          2          0     6265.0        5.0     105319      0.000      0.000
    110.60          4          0     6342.0        5.0     105320      0.000      0.000
    110.40          1          0     6318.0        5.0     105321      0.000      0.000
    110.20          4          1     6322.0        5.0     105322      0.000      0.000
    110.00          4          0     6232.0        5.0     105323      0.000      0.000
    109.80          0          0     6287.0        5.0     105324      0.000      0.000
    109.60          1          0     6259.0        5.0     105325      0.000      0.000
    109.40          3          1     6144.0        5.0     105326      0.000      0.000
    109.20          2          0     6270.0        5.0     105327      0.000      0.000
    109.00          3          0     6283.0        5.0     105328      0.000      0.000
    108.80          6          1     6302.0        5.0     105329      0.000      0.000
    108.60          4          1     6433.0        5.0     105330      0.000      0.000
    108.40          2          0     6290.0        5.0     105331      0.000      0.000
    108.20          6          1     6396.0        5.0     105332      0.000      0.000
    108.00          0          0     6222.0        5.0     105333      0.000      0.000
    107.80          2          0     6249.0        5.0     105334      0.000      0.000
    107.60          2          0     6307.0        5.0     105335      0.000      0.000
    107.40          3          0     6386.0      5.008     105336      0.000      0.000
    107.20          1          0     6312.0        5.0     105337      0.000      0.000
    107.00          2          0     6244.0        5.0     105338      0.000      0.000
    106.80          1          0     6303.0        5.0     105339      0.000      0.000
    106.60          2          0     6264.0        5.0     105340      0.000      0.000
    106.40          1          0     6325.0        5.0     105341      0.000      0.000
    106.20          2          0     6417.0        5.0     105342      0.000      0.000
    106.00          0          0     6288.0        5.0     105343      0.000      0.000
    105.80          2          1     6366.0        5.0     105344      0.000      0.000
    105.80          4          0     6396.0        5.0     105345      0.000      0.000
    105.40          2          0     6291.0        5.0     105346      0.000      0.000
    105.20          2          1     6349.0        5.0     105347      0.000      0.000
    105.00          4          1     6218.0      5.008     105348      0.000      0.000
    104.80          3          0     6323.0        5.0     105349      0.000      0.000
    104.60          0          0     6100.0        5.0     105350      0.000      0.000
    104.40          3          0     6323.0        5.0     105351      0.000      0.000
    104.20          3          0     6353.0        5.0     105352      0.000      0.000
    104.00          4          1     6402.0        5.0     105353      0.000      0.000
    103.80          4          2     6221.0        5.0     105354      0.000      0.000
    103.60          2          0     6312.0        5.0     105355      0.000      0.000
    103.40          2          0     6318.0        5.0     105356      0.000      0.000
    103.20          2          0     6420.0        5.0     105357      0.000      0.000
    103.00          3          1     6314.0        5.0     105358      0.000      0.000
    102.80          3          1     6330.0        5.0     105359      0.000      0.000
    102.60          3          0     6391.0        5.0     105360      0.000      0.000
    102.40          3          1     6335.0        5.0     105361      0.000      0.000
    102.20          1          0     6280.0        5.0     105362      0.000      0.000
    102.00          2          0     6408.0      5.008     105363      0.000      0.000
    101.80          3          1     6220.0        5.0     105364      0.000      0.000
    101.60          6          0     6313.0        5.0     105365      0.000      0.000
    101.40          5          2     6312.0        5.0     105366      0.000      0.000
    101.20          3          0     6359.0        5.0     105367      0.000      0.000
    101.00          4          2     6387.0        5.0     105368      0.000      0.000
    100.80          5          0     6286.0        5.0     105369      0.000      0.000
    100.60          2          0     6405.0        5.0     105370      0.000      0.000
    100.40          1          0     6329.0        5.0     105371      0.000      0.000
    100.20          3          1     6250.0        5.0     105372      0.000      0.000
    100.00          2          0     6299.0        5.0     105373      0.000      0.000
     99.80          1          0     6358.0        5.0     105374      0.000      0.000
     99.60          3          1     6452.0        5.0     105375      0.000      0.000
     99.40          1          0     6306.0        5.0     105376      0.000      0.000
     99.20          3          0     6448.0      5.006     105377      0.000      0.000
     99.00          0          0     6357.0        5.0     105378      0.000      0.000
     98.80          1          0     6300.0      5.006     105379      0.000      0.000
     98.60          1          1     6321.0      5.008     105380      0.000      0.000
     98.40          4          1     6497.0        5.0     105381      0.000      0.000
     98.20          2          0     6241.0        5.0     105382      0.000      0.000
     98.00          1          0     6333.0        5.0     105383      0.000      0.000
     97.80          5          0     6179.0        5.0     105384      0.000      0.000
     97.60          5          0     6276.0      5.007     105385      0.000      0.000
     97.40          3          1     6341.0        5.0     105386      0.000      0.000
     97.20          3          1     6322.0        5.0     105387      0.000      0.000
     97.00          4          1     6308.0        5.0     105388      0.000      0.000
     96.80          1          0     6405.0      5.008     105389      0.000      0.000
     96.60          2          0     6239.0        5.0     105390      0.000      0.000
     96.40          2          0     6326.0        5.0     105391      0.000      0.000
     96.20          1          0     6289.0      5.007     105392      0.000      0.000
     96.00          1          0     6398.0        5.0     105393      0.000      0.000
     95.80          0          0     6327.0        5.0     105394      0.000      0.000
     95.60          5          0     6287.0        5.0     105395      0.000      0.000
     95.40          2          0     6179.0        5.0     105396      0.000      0.000
     95.20          2          0     6216.0        5.0     105397      0.000      0.000
     95.00          4          1     6144.0        5.0     105398      0.000      0.000
     94.80          3          0     6445.0      5.008     105399      0.000      0.000
     94.60          5          1     6384.0        5.0     105400      0.000      0.000
     94.40          1          0     6241.0        5.0     105401      0.000      0.000
     94.20          5          0     6515.0        5.0     105402      0.000      0.000
     94.00          3          0     6328.0        5.0     105403      0.000      0.000
     93.80          4          0     6415.0        5.0     105404      0.000      0.000
     93.60          1          0     6330.0        5.0     105405      0.000      0.000
     93.40          2          0     6383.0        5.0     105406      0.000      0.000
     93.20          3          0     6300.0        5.0     105407      0.000      0.000
     93.00          3          0     6437.0        5.0     105408      0.000      0.000
     92.80          2          0     6217.0        5.0     105409      0.000      0.000
     92.60          1          0     6179.0        5.0     105410      0.000      0.000
     92.40          1          1     6270.0        5.0     105411      0.000      0.000
     92.20          3          1     6443.0      5.008     105412      0.000      0.000
     92.00          3          1     6346.0        5.0     105413      0.000      0.000
     91.80          3          0     6302.0        5.0     105414      0.000      0.000
     91.60          1          0     6227.0        5.0     105415      0.000      0.000
     91.40          2          0     6162.0        5.0     105416      0.000      0.000
     91.20          5          1     6354.0        5.0     105417      0.000      0.000
     91.00          2          0     6253.0        5.0     105418      0.000      0.000
     90.80          1          0     6260.0        5.0     105419      0.000      0.000
     90.60          3          0     6449.0        5.0     105420      0.000      0.000
     90.40          1          0     6205.0        5.0     105421      0.000      0.000
     90.20          5          0     6257.0        5.0     105422      0.000      0.000
     90.00          3          1     6260.0        5.0     105423      0.000      0.000
     89.80          2          0     6237.0        5.0     105424      0.000      0.000
     89.60          4          0     6150.0        5.0     105425      0.000      0.000
     89.40          3          0     6438.0        5.0     105426      0.000      0.000
     89.20          7          0     6389.0        5.0     105427      0.000      0.000
     89.00          2          0     6297.0        5.0     105428      0.000      0.000
     88.80          4          0     6365.0        5.0     105429      0.000      0.000
     88.60          2          1     6409.0        5.0     105430      0.000      0.000
     88.40          2          0     6322.0        5.0     105431      0.000      0.000
     88.20          7          0     6317.0        5.0     105432      0.000      0.000
     88.00          3          1     6307.0        5.0     105433      0.000      0.000
     87.80          4          2     6495.0        5.0     105434      0.000      0.000
     87.60          4          1     6277.0        5.0     105435      0.000      0.000
     87.40          2          0     6369.0        5.0     105436      0.000      0.000
     87.20          1          0     6327.0        5.0     105437      0.000      0.000
     87.00          0          0     6128.0        5.0     105438      0.000      0.000
     86.80          3          0     6212.0        5.0     105439      0.000      0.000
     86.60          1          1     6219.0        5.0     105440      0.000      0.000
     86.40          3          0     6236.0        5.0     105441      0.000      0.000
     86.20          1          0     6378.0        5.0     105442      0.000      0.000
     86.00          5          1     6317.0        5.0     105443      0.000      0.000
     85.80          0          0     6356.0        5.0     105444      0.000      0.000
     85.60          5          0     6272.0        5.0     105445      0.000      0.000
     85.40          2          0     6269.0        5.0     105446      0.000      0.000
     85.20          2          0     6337.0        5.0     105447      0.000      0.000
     85.00          0          0     6312.0        5.0     105448      0.000      0.000
     84.80          2          1     6321.0        5.0     105449      0.000      0.000
     84.60          1          0     6261.0        5.0     105450      0.000      0.000
     84.40          2          0     6234.0        5.0     105451      0.000      0.000
     84.20          2          1     6340.0        5.0     105452      0.000      0.000
     84.00          3          0     6376.0        5.0     105453      0.000      0.000
     83.80          4          0     6297.0        5.0     105454      0.000      0.000
     83.60          6          0     6229.0        5.0     105455      0.000      0.000
     83.40          3          0     6322.0        5.0     105456      0.000      0.000
     83.20          2          0     6338.0        5.0     105457      0.000      0.000
     83.00          1          1     6355.0        5.0     105458      0.000      0.000
     82.80          4          1     6255.0        5.0     105459      0.000      0.000
     82.60          3          1     6293.0        5.0     105460      0.000      0.000
     82.40          1          0     6216.0      5.003     105461      0.000      0.000
     82.20          1          0     6190.0        5.0     105462      0.000      0.000
     82.00          1          0     6319.0        5.0     105463      0.000      0.000
     81.80          2          0     6349.0        5.0     105464      0.000      0.000
     81.60          0          0     6405.0        5.0     105465      0.000      0.000
     81.40          3          0     6235.0        5.0     105466      0.000      0.000
     81.20          3          1     6216.0        5.0     105467      0.000      0.000
     81.00          4          1     6320.0        5.0     105468      0.000      0.000
     80.80          0          0     6225.0        5.0     105469      0.000      0.000
     80.60          0          0     6368.0        5.0     105470      0.000      0.000
     80.40          2          0     6421.0        5.0     105471      0.000      0.000
     80.20          3          0     6310.0        5.0     105472      0.000      0.000
     80.00          2          1     6248.0        5.0     105473      0.000      0.000
     79.80          2          1     6234.0        5.0     105474      0.000      0.000
     79.60          4          0     6184.0        5.0     105475      0.000      0.000
     79.40          6          1     6285.0        5.0     105476      0.000      0.000
     79.20          1          0     6296.0        5.0     105477      0.000      0.000
     79.00          5          1     6339.0        5.0     105478      0.000      0.000
     78.80          6          0     6265.0        5.0     105479      0.000      0.000
     78.60          6          2     6239.0        5.0     105480      0.000      0.000
     78.40          2          0     6417.0        5.0     105481      0.000      0.000
     78.20          5          1     6336.0      5.008     105482      0.000      0.000
     78.00          2          0     6361.0        5.0     105483      0.000      0.000
     77.80          6          0     6204.0        5.0     105484      0.000      0.000
     77.60          2          0     6276.0        5.0     105485      0.000      0.000
     77.40          5          1     6292.0        5.0     105486      0.000      0.000
     77.20          1          0     6441.0        5.0     105487      0.000      0.000
     77.00          5          1     6364.0        5.0     105488      0.000      0.000
     76.80          5          0     6470.0        5.0     105489      0.000      0.000
     76.60          2          0     6377.0        5.0     105490      0.000      0.000
     76.40          3          2     6336.0        5.0     105491      0.000      0.000
     76.20          3          1     6513.0        5.0     105492      0.000      0.000
     76.00          2          1     6253.0        5.0     105493      0.000      0.000
     75.80          2          1     6393.0        5.0     105494      0.000      0.000
     75.60          5          0     6303.0        5.0     105495      0.000      0.000
     75.40          4          1     6317.0        5.0     105496      0.000      0.000
     75.20          3          1     6284.0        5.0     105497      0.000      0.000
     75.00          1          1     6113.0        5.0     105498      0.000      0.000
     74.80          4          2     6309.0        5.0     105499      0.000      0.000
     74.60          1          0     6382.0      5.008     105500      0.000      0.000
     74.40          1          0     6412.0        5.0     105501      0.000      0.000
     74.20          3          1     6303.0        5.0     105502      0.000      0.000
     74.00          1          0     6201.0        5.0     105503      0.000      0.000
     73.80          3          0     6300.0        5.0     105504      0.000      0.000
     73.60          4          1     6334.0        5.0     105505      0.000      0.000
     73.40          2          0     6257.0        5.0     105506      0.000      0.000
     73.20          2          0     6369.0        5.0     105507      0.000      0.000
     73.00          2          0     6161.0        5.0     105508      0.000      0.000
     72.80          6          1     6438.0        5.0     105509      0.000      0.000
     72.60          2          0     6198.0        5.0     105510      0.000      0.000
     72.40          5          0     6359.0        5.0     105511      0.000      0.000
     72.20          6          2     6352.0        5.0     105512      0.000      0.000
     72.00          4          0     6223.0        5.0     105513      0.000      0.000
     71.80          3          2     6467.0        5.0     105514      0.000      0.000
     71.60          3          0     6393.0        5.0     105515      0.000      0.000
     71.40          7          0     6225.0        5.0     105516      0.000      0.000
     71.20          3          0     6346.0        5.0     105517      0.000      0.000
     71.00          3          1     6346.0        5.0     105518      0.000      0.000
     70.80          3          0     6276.0        5.0     105519      0.000      0.000
     70.60          5          0     6248.0        5.0     105520      0.000      0.000
     70.40          3          0     6185.0        5.0     105521      0.000      0.000
     70.20          2          0     6178.0        5.0     105522      0.000      0.000
     70.00          6          1     6138.0        5.0     105523      0.000      0.000
     69.80          4          0     6402.0        5.0     105524      0.000      0.000
     69.60          2          0     6363.0        5.0     105525      0.000      0.000
     69.40          4          1     6134.0        5.0     105526      0.000      0.000
     69.20          2          0     6256.0        5.0     105527      0.000      0.000
     69.00          3          0     6365.0        5.0     105528      0.000      0.000
     68.80          4          1     6309.0        5.0     105529      0.000      0.000
     68.60          3          1     6285.0        5.0     105530      0.000      0.000
     68.40          2          0     6275.0        5.0     105531      0.000      0.000
     68.20          4          2     6519.0        5.0     105532      0.000      0.000
     68.00          4          1     6275.0        5.0     105533      0.000      0.000
     67.80          5          0     6399.0        5.0     105534      0.000      0.000
     67.60          2          1     6156.0        5.0     105535      0.000      0.000
     67.40          7          0     6288.0        5.0     105536      0.000      0.000
     67.20          1          0     6287.0        5.0     105537      0.000      0.000
     67.00          3          2     6393.0        5.0     105538      0.000      0.000
     66.80          3          1     6258.0        5.0     105539      0.000      0.000
     66.60          5          1     6257.0        5.0     105540      0.000      0.000
     66.40          2          1     6454.0        5.0     105541      0.000      0.000
     66.20          5          0     6221.0        5.0     105542      0.000      0.000
     66.00          1          0     6290.0      5.008     105543      0.000      0.000
     65.80          4          1     6193.0        5.0     105544      0.000      0.000
     65.60          2          0     6325.0        5.0     105545      0.000      0.000
     65.40          3          2     6243.0      5.008     105546      0.000      0.000
     65.20          6          1     6299.0        5.0     105547      0.000      0.000
     65.00          3          0     6221.0        5.0     105548      0.000      0.000
     64.80          4          1     6216.0        5.0     105549      0.000      0.000
     64.60          2          0     6230.0        5.0     105550      0.000      0.000
     64.40          5          1     6236.0        5.0     105551      0.000      0.000
     64.20          4          2     6255.0        5.0     105552      0.000      0.000
     64.00          0          0     6398.0        5.0     105553      0.000      0.000
     63.80          3          0     6373.0        5.0     105554      0.000      0.000
     63.60          4          0     6341.0        5.0     105555      0.000      0.000
     63.40          3          0     6429.0        5.0     105556      0.000      0.000
     63.20          2          1     6256.0        5.0     105557      0.000      0.000
     63.00          4          0     6284.0        5.0     105558      0.000      0.000
     62.80          7          1     6391.0        5.0     105559      0.000      0.000
     62.60          6          0     6317.0        5.0     105560      0.000      0.000
     62.40          8          1     6309.0        5.0     105561      0.000      0.000
     62.20          6          0     6294.0        5.0     105562      0.000      0.000
     62.00          2          0     6288.0        5.0     105563      0.000      0.000
     61.80          4          1     6355.0      5.008     105564      0.000      0.000
     61.60          9          1     6481.0        5.0     105565      0.000      0.000
     61.40          6          1     6327.0        5.0     105566      0.000      0.000
     61.20          2          0     6341.0        5.0     105567      0.000      0.000
     61.00          4          0     6323.0        5.0     105568      0.000      0.000
     60.80          2          1     6305.0        5.0     105569      0.000      0.000
     60.60          4          0     6372.0        5.0     105570      0.000      0.000
     60.40          5          2     6392.0        5.0     105571      0.000      0.000
     60.20          2          0     6408.0        5.0     105572      0.000      0.000
     60.00          6          3     6370.0        5.0     105573      0.000      0.000
     59.80          5          1     6313.0        5.0     105574      0.000      0.000
     59.60          9          2     6434.0      5.009     105575      0.000      0.000
     59.40          3          0     6295.0        5.0     105576      0.000      0.000
     59.20          3          0     6267.0        5.0     105577      0.000      0.000
     59.00          3          0     6387.0        5.0     105578      0.000      0.000
     58.80          2          0     6254.0        5.0     105579      0.000      0.000
     58.60          7          2     6275.0        5.0     105580      0.000      0.000
     58.40          3          1     6280.0        5.0     105581      0.000      0.000
     58.20          4          0     6337.0      5.008     105582      0.000      0.000
     58.00          6          0     6378.0        5.0     105583      0.000      0.000
     57.80          7          2     6422.0        5.0     105584      0.000      0.000
     57.60          6          0     6334.0        5.0     105585      0.000      0.000
     57.40          8          2     6325.0        5.0     105586      0.000      0.000
     57.20          5          0     6270.0        5.0     105587      0.000      0.000
     57.00          3          1     6184.0        5.0     105588      0.000      0.000
     56.80          8          0     6193.0        5.0     105589      0.000      0.000
     56.60          5          0     6386.0        5.0     105590      0.000      0.000
     56.40          9          2     6319.0        5.0     105591      0.000      0.000
     56.20          7          1     6279.0        5.0     105592      0.000      0.000
     56.00          3          2     6308.0        5.0     105593      0.000      0.000
     56.00          4          0     6508.0        5.0     105594      0.000      0.000
     55.60          6          2     6210.0        5.0     105595      0.000      0.000
     55.40          6          3     6397.0        5.0     105596      0.000      0.000
     55.20          7          2     6355.0        5.0     105597      0.000      0.000
     55.00          4          0     6394.0        5.0     105598      0.000      0.000
     54.80          5          2     6332.0        5.0     105599      0.000      0.000
     54.60          6          2     6400.0        5.0     105600      0.000      0.000
     54.40          3          0     6255.0        5.0     105601      0.000      0.000
     54.20          4          0     6387.0      5.008     105602      0.000      0.000
     54.00          5          1     6168.0        5.0     105603      0.000      0.000
     53.80          6          3     6267.0        5.0     105604      0.000      0.000
     53.60          1          0     6373.0        5.0     105605      0.000      0.000
     53.40          4          0     6482.0        5.0     105606      0.000      0.000
     53.20          2          0     6045.0        5.0     105607      0.000      0.000
     53.00          2          0     6138.0        5.0     105608      0.000      0.000
     52.80          4          0     6148.0        5.0     105609      0.000      0.000
     52.60          4          0     6366.0        5.0     105610      0.000      0.000
     52.40         11          2     6313.0      5.006     105611      0.000      0.000
     52.20          8          1     6286.0        5.0     105612      0.000      0.000
     52.00          3          0     6244.0        5.0     105613      0.000      0.000
     51.80          3          1     6317.0        5.0     105614      0.000      0.000
     51.60          4          0     6131.0        5.0     105615      0.000      0.000
     51.40          7          2     6321.0        5.0     105616      0.000      0.000
     51.20          4          1     6324.0        5.0     105617      0.000      0.000
     51.00          1          0     6365.0        5.0     105618      0.000      0.000
     50.80          4          0     6405.0        5.0     105619      0.000      0.000
     50.60          9          1     6365.0        5.0     105620      0.000      0.000
     50.40          3          1     6346.0        5.0     105621      0.000      0.000
     50.20          4          0     6312.0        5.0     105622      0.000      0.000
     50.00          6          0     6205.0      5.008     105623      0.000      0.000
     49.80          7          3     6396.0        5.0     105624      0.000      0.000
     49.60          6          0     6272.0        5.0     105625      0.000      0.000
     49.40          4          0     6237.0        5.0     105626      0.000      0.000
     49.20          9          2     6146.0        5.0     105627      0.000      0.000
     49.00          4          1     6286.0        5.0     105628      0.000      0.000
     48.80          8          3     6280.0        5.0     105629      0.000      0.000
     48.60          7          3     6428.0        5.0     105630      0.000      0.000
     48.40          6          1     6292.0        5.0     105631      0.000      0.000
     48.20          5          1     6304.0        5.0     105632      0.000      0.000
     48.00          5          0     6148.0        5.0     105633      0.000      0.000
     47.80          7          0     6304.0        5.0     105634      0.000      0.000
     47.60          8          2     6255.0        5.0     105635      0.000      0.000
     47.40          3          0     6395.0        5.0     105636      0.000      0.000
     47.20          7          3     6241.0      5.008     105637      0.000      0.000
     47.00          5          0     6341.0        5.0     105638      0.000      0.000
     46.80         10          0     6340.0        5.0     105639      0.000      0.000
     46.60          9          2     6349.0        5.0     105640      0.000      0.000
     46.40          5          1     6405.0        5.0     105641      0.000      0.000
     46.20          6          1     6437.0        5.0     105642      0.000      0.000
     46.00          5          2     6325.0        5.0     105643      0.000      0.000
     45.80         11          1     6219.0        5.0     105644      0.000      0.000
     45.60          4          1     6272.0        5.0     105645      0.000      0.000
     45.40          5          2     6403.0        5.0     105646      0.000      0.000
     45.20          2          0     6317.0      5.008     105647      0.000      0.000
     45.00          4          2     6147.0        5.0     105648      0.000      0.000
     44.80          5          0     6335.0        5.0     105649      0.000      0.000
     44.60          4          2     6131.0        5.0     105650      0.000      0.000
     44.40          5          2     6199.0        5.0     105651      0.000      0.000
     44.20          6          0     6242.0        5.0     105652      0.000      0.000
     44.00          1          0     6245.0        5.0     105653      0.000      0.000
     43.80         10          2     6269.0        5.0     105654      0.000      0.000
     43.60          5          1     6307.0        5.0     105655      0.000      0.000
     43.40          7          2     6279.0      5.007     105656      0.000      0.000
     43.20          2          1     6252.0        5.0     105657      0.000      0.000
     43.00         13          4     6396.0        5.0     105658      0.001      0.000
     42.80          8          2     6279.0        5.0     105659      0.000      0.000
     42.60         10          1     6355.0        5.0     105660      0.000      0.000
     42.40          8          0     6349.0        5.0     105661      0.000      0.000
     42.20         13         10     6330.0        5.0     105662      0.002      0.000
     42.00          8          3     6374.0        5.0     105663      0.000      0.000
     41.80         18          4     6275.0        5.0     105664      0.001      0.000
     41.60         10          3     6410.0        5.0     105665      0.000      0.000
     41.40          4          2     6210.0        5.0     105666      0.000      0.000
     41.20          3          0     6192.0      5.007     105667      0.000      0.000
     41.00          7          1     6236.0        5.0     105668      0.000      0.000
     40.80         10          3     6229.0        5.0     105669      0.000      0.000
     40.60          2          1     6192.0        5.0     105670      0.000      0.000
     40.40          8          3     6230.0        5.0     105671      0.000      0.000
     40.20         11          2     6246.0        5.0     105672      0.000      0.000
     40.00          6          4     6296.0        5.0     105673      0.001      0.000
     39.80          7          0     6415.0        5.0     105674      0.000      0.000
     39.60          7          5     6266.0        5.0     105675      0.001      0.000
     39.40         10          2     6278.0        5.0     105676      0.000      0.000
     39.20          6          2     6556.0        5.0     105677      0.000      0.000
     39.00          4          1     6414.0        5.0     105678      0.000      0.000
     38.80         11          0     6418.0        5.0     105679      0.000      0.000
     38.60          7          0     6410.0        5.0     105680      0.000      0.000
     38.40         12          3     6249.0        5.0     105681      0.000      0.000
     38.20         12          4     6401.0        5.0     105682      0.001      0.000
     38.00          7          2     6266.0        5.0     105683      0.000      0.000
     37.80          6          2     6126.0        5.0     105684      0.000      0.000
     37.60         13          1     6158.0        5.0     105685      0.000      0.000
     37.40         10          1     6329.0        5.0     105686      0.000      0.000
     37.20          9          1     6479.0        5.0     105687      0.000      0.000
     37.00         13          4     6367.0        5.0     105688      0.001      0.000
     36.80          8          0     6405.0        5.0     105689      0.000      0.000
     36.60          9          2     6287.0        5.0     105690      0.000      0.000
     36.40         10          2     6238.0        5.0     105691      0.000      0.000
     36.20         11          1     6238.0        5.0     105692      0.000      0.000
     36.00          9          2     6283.0        5.0     105693      0.000      0.000
     35.80         10          2     6306.0        5.0     105694      0.000      0.000
     35.60         12          1     6333.0        5.0     105695      0.000      0.000
     35.40         13          3     6140.0        5.0     105696      0.000      0.000
